"","Year","Area","Street","Street.2"
"1722",2011,"Coventry","Woodwaylanecoventry",NA
"1723",2011,"Coventry","Wroxalldrive",NA
"1724",2011,"Coventry","Wroxhalldrive",NA
"1725",2011,"Dudley","Albionstreetbrierleyhill",NA
"1726",2011,"Dudley","Amblecotehighstreetstourbridge",NA
"1727",2011,"Dudley","Arleycourt",NA
"1728",2011,"Dudley","Baptistendroadnetherton",NA
"1729",2011,"Dudley","Bellststourbridge",NA
"1730",2011,"Dudley","Bellstreet",NA
"1731",2011,"Dudley","Bellstreetstourbridge",NA
"1732",2011,"Dudley","Bhps",NA
"1733",2011,"Dudley","Birminghamstreetstourbridge",NA
"1734",2011,"Dudley","Bramfordarms",NA
"1735",2011,"Dudley","Brettlelane",NA
"1736",2011,"Dudley","Brickhouseroad",NA
"1737",2011,"Dudley","Brisbaneroadsmethwick",NA
"1738",2011,"Dudley","Broadwaystourbridge",NA
"1739",2011,"Dudley","Broadwaystourbridge",NA
"1740",2011,"Dudley","Broadwaystourbridge",NA
"1741",2011,"Dudley","Burmesewayrowleyregis",NA
"1742",2011,"Dudley","Busstationdudley",NA
"1743",2011,"Dudley","Carparkofmaybrookhosueinhalesowen",NA
"1744",2011,"Dudley","Carparkofthebarleymowhighstreetwollaston",NA
"1745",2011,"Dudley","Castlegatedudley",NA
"1746",2011,"Dudley","Cinderbankislandnetherton",NA
"1747",2011,"Dudley","Courtst",NA
"1748",2011,"Dudley","Courthousephsedgeley",NA
"1749",2011,"Dudley","Crabmillcarparkoldswinford",NA
"1750",2011,"Dudley","Cromptonroad",NA
"1751",2011,"Dudley","Crowncentrestourbridge",NA
"1752",2011,"Dudley","Dudleybusstation",NA
"1753",2011,"Dudley","Dudleypolicestation",NA
"1754",2011,"Dudley","Dudleyroad",NA
"1755",2011,"Dudley","Dudleyroadbrierleyhill",NA
"1756",2011,"Dudley","Edwardrutlandphhighstreetstourbridge",NA
"1757",2011,"Dudley","Envilleroad",NA
"1758",2011,"Dudley","Fernrd",NA
"1759",2011,"Dudley","Fosterstreetstourbridge",NA
"1760",2011,"Dudley","Frontofficebhps",NA
"1761",2011,"Dudley","Frontofficestourbridge",NA
"1762",2011,"Dudley","Frontofficestourbridgepolicestation",NA
"1763",2011,"Dudley","Hagleyroad",NA
"1764",2011,"Dudley","Halesowenrdnetherton",NA
"1765",2011,"Dudley","Halesowentowncentre",NA
"1766",2011,"Dudley","Hampdenclosequarrybank",NA
"1767",2011,"Dudley","Herefordroadnetherton",NA
"1768",2011,"Dudley","Highststourbridge",NA
"1769",2011,"Dudley","Highststourbridge",NA
"1770",2011,"Dudley","Highststourbridge",NA
"1771",2011,"Dudley","Highststourbridge",NA
"1772",2011,"Dudley","Highstdudley",NA
"1773",2011,"Dudley","Highstsedgely",NA
"1774",2011,"Dudley","Highststourbridge",NA
"1775",2011,"Dudley","Highststourbridge",NA
"1776",2011,"Dudley","Highststourbridge",NA
"1777",2011,"Dudley","Highststourbridge",NA
"1778",2011,"Dudley","Highststourbridge",NA
"1779",2011,"Dudley","Highstreet",NA
"1780",2011,"Dudley","Highstreet",NA
"1781",2011,"Dudley","Highstreet",NA
"1782",2011,"Dudley","Highstreetbrierleyhill",NA
"1783",2011,"Dudley","Highstreetblackheath",NA
"1784",2011,"Dudley","Highstreetquarrybank",NA
"1785",2011,"Dudley","Highstreetstourbridge",NA
"1786",2011,"Dudley","Highstreetstourbridge",NA
"1787",2011,"Dudley","Highstreetstourbridge",NA
"1788",2011,"Dudley","Highstreetstourbridge",NA
"1789",2011,"Dudley","Highstreetwestbromwich",NA
"1790",2011,"Dudley","Highstreetamblecote",NA
"1791",2011,"Dudley","Highstreetsmethwick",NA
"1792",2011,"Dudley","Highstreetstourbridge",NA
"1793",2011,"Dudley","Highstreetstourbridge",NA
"1794",2011,"Dudley","Highstreetstourbridge",NA
"1795",2011,"Dudley","Highstreetstourbridge",NA
"1796",2011,"Dudley","Highstreetstourbridge",NA
"1797",2011,"Dudley","Highstreetstourbridge",NA
"1798",2011,"Dudley","Highstreetstourbridge",NA
"1799",2011,"Dudley","Highstreetstourbridge",NA
"1800",2011,"Dudley","Highstreethalesowen",NA
"1801",2011,"Dudley","Highviewstdudley",NA
"1802",2011,"Dudley","Hillylanehalesowen",NA
"1803",2011,"Dudley","Himleyroadgornal",NA
"1804",2011,"Dudley","Homeaddress",NA
"1805",2011,"Dudley","Hopetavernnetherton",NA
"1806",2011,"Dudley","Hurstrdoldbury",NA
"1807",2011,"Dudley","Jacksonstreetlye",NA
"1808",2011,"Dudley","Kfcmerryhillcentredudley",NA
"1809",2011,"Dudley","Kingstdudley",NA
"1810",2011,"Dudley","Kingsleyroadnetherton",NA
"1811",2011,"Dudley","Larellanehalesowen",NA
"1812",2011,"Dudley","Littlebarrelphdudley",NA
"1813",2011,"Dudley","Lloydsbarstourbridge",NA
"1814",2011,"Dudley","Longlanehalesowen",NA
"1815",2011,"Dudley","Lowerderrystreetbrierleyhill",NA
"1816",2011,"Dudley","Lowerhighstreetstourbridge",NA
"1817",2011,"Dudley","Lupinroad",NA
"1818",2011,"Dudley","Lyehighst",NA
"1819",2011,"Dudley","Marketstreetkingswinford",NA
"1820",2011,"Dudley","Marketstreetknigswinford",NA
"1821",2011,"Dudley","Marketstreetstourbridge",NA
"1822",2011,"Dudley","Marketstreetstourbridge",NA
"1823",2011,"Dudley","Marketstreetkingswinford",NA
"1824",2011,"Dudley","Marriotroad",NA
"1825",2011,"Dudley","Marriotroad",NA
"1826",2011,"Dudley","Marystevenspark",NA
"1827",2011,"Dudley","Maybrookhousecarparkhalesowen",NA
"1828",2011,"Dudley","Meadowfieldsclosewordsley",NA
"1829",2011,"Dudley","Merryhillcentrebrierleyhill",NA
"1830",2011,"Dudley","Millstreetsedgley",NA
"1831",2011,"Dudley","Millstreetsedgley",NA
"1832",2011,"Dudley","Moorestreet",NA
"1833",2011,"Dudley","Newrddudley",NA
"1834",2011,"Dudley","Newroadstourbridge",NA
"1835",2011,"Dudley","Newstreetdudley",NA
"1836",2011,"Dudley","Odeoncinemamerryhill",NA
"1837",2011,"Dudley","Odeoncinemamerryhill",NA
"1838",2011,"Dudley","Outsidesantanderhighstreetstourbridge",NA
"1839",2011,"Dudley","Parkroadwrensnest",NA
"1840",2011,"Dudley","Playgroundatprioryprimaryschool",NA
"1841",2011,"Dudley","Princessroadoldhill",NA
"1842",2011,"Dudley","Priorystreetdudley",NA
"1843",2011,"Dudley","Rhh",NA
"1844",2011,"Dudley","Ringroadstourbridge",NA
"1845",2011,"Dudley","Ringroadstourbridge",NA
"1846",2011,"Dudley","Rookeryparkpensnett",NA
"1847",2011,"Dudley","Salopstreet",NA
"1848",2011,"Dudley","Salopstreet",NA
"1849",2011,"Dudley","Sedgleybullring",NA
"1850",2011,"Dudley","Sedgleyconservativeclub",NA
"1851",2011,"Dudley","Sedgleyconservativeclub",NA
"1852",2011,"Dudley","Shortst",NA
"1853",2011,"Dudley","Southroadstourbridge",NA
"1854",2011,"Dudley","Stourbridge",NA
"1855",2011,"Dudley","Stourbridgehighst",NA
"1856",2011,"Dudley","Stourbridgehighstreet",NA
"1857",2011,"Dudley","Stourbridgehighstreet",NA
"1858",2011,"Dudley","Stourbridgehighstreet",NA
"1859",2011,"Dudley","Stourbridgejunction",NA
"1860",2011,"Dudley","Stourbridgepsfrontoffice",NA
"1861",2011,"Dudley","Stourbridgerdhollyhall",NA
"1862",2011,"Dudley","Stourbridgerdlye",NA
"1863",2011,"Dudley","Stourbridgeroadbrierleyhill",NA
"1864",2011,"Dudley","Stourbridgeroadbrierleyhill",NA
"1865",2011,"Dudley","Stourbridgeroad",NA
"1866",2011,"Dudley","Tescoexpressamblecotestourbridge",NA
"1867",2011,"Dudley","Theswanpublichousekingswinford",NA
"1868",2011,"Dudley","Towerstreetdudley",NA
"1869",2011,"Dudley","Victoriastreetstoubridge",NA
"1870",2011,"Dudley","Wardb3rhh",NA
"1871",2011,"Dudley","Windmillenddudley",NA
"1872",2011,"Dudley","Windmilllanecapehill",NA
"1873",2011,"Dudley","Wolverhamptonstreetdudley",NA
"1874",2011,"Dudley","Wolverhamptonstreetdudley",NA
"1875",2011,"Dudley","Wolverhamptonstreetdudley",NA
"1876",2011,"Dudley","Worcesterstreetstourbridge",NA
"1877",2011,"Dudley","W'tonStreetDudley",NA
"1878",2011,"Dudley","W'tonStreetDudley",NA
"1879",2011,"Solihull","Aesoliohullhospital",NA
"1880",2011,"Solihull","Airport",NA
"1881",2011,"Solihull","Ashcrescentchelmsleywood",NA
"1882",2011,"Solihull","Assemblyrooms",NA
"1883",2011,"Solihull","Aucklanddrive",NA
"1884",2011,"Solihull","Aucklanddrive",NA
"1885",2011,"Solihull","Aucklanddrive",NA
"1886",2011,"Solihull","Aucklanddrive",NA
"1887",2011,"Solihull","Aucklanddrivecwood",NA
"1888",2011,"Solihull","Aucklanddrivechelmsleywoodsolihull",NA
"1889",2011,"Solihull","Bhamairport",NA
"1890",2011,"Solihull","Bhaminttrainstation",NA
"1891",2011,"Solihull","Bhaminternationaltrainstation",NA
"1892",2011,"Solihull","Birminghamairport",NA
"1893",2011,"Solihull","Blairgrovechelmsleywoodbirmingham",NA
"1894",2011,"Solihull","Brackleyswaysolihull",NA
"1895",2011,"Solihull","Brickhilldr",NA
"1896",2011,"Solihull","Broadstreetosgatecrasher",NA
"1897",2011,"Solihull","Bystalphedgechurchsolihull",NA
"1898",2011,"Solihull","Carparkmarstongreentavern",NA
"1899",2011,"Solihull","Chelmsleyrdchelmsleywood",NA
"1900",2011,"Solihull","Chelmsleyrdchelmsleywood",NA
"1901",2011,"Solihull","Churchclose",NA
"1902",2011,"Solihull","Clockpublichouseclocklane",NA
"1903",2011,"Solihull","Colebrookroad",NA
"1904",2011,"Solihull","Colebrookroad",NA
"1905",2011,"Solihull","Coptheathdriveknowle",NA
"1906",2011,"Solihull","Danfordlane",NA
"1907",2011,"Solihull","Duntonhallroadshirley",NA
"1908",2011,"Solihull","Foleshillroadcoventry",NA
"1909",2011,"Solihull","Forthdrive",NA
"1910",2011,"Solihull","Foxholliesroad",NA
"1911",2011,"Solihull","Foyerofetaphotelbhx",NA
"1912",2011,"Solihull","Grandysdrivechelmsleywood",NA
"1913",2011,"Solihull","Greenlane",NA
"1914",2011,"Solihull","Greenwoodshoppingcentre",NA
"1915",2011,"Solihull","Greswoldhotel",NA
"1916",2011,"Solihull","Halifaxroad",NA
"1917",2011,"Solihull","Helmswooddrive",NA
"1918",2011,"Solihull","Helmswooddrive",NA
"1919",2011,"Solihull","Helmswooddrive",NA
"1920",2011,"Solihull","Highst",NA
"1921",2011,"Solihull","Highst",NA
"1922",2011,"Solihull","Highstsolihull",NA
"1923",2011,"Solihull","Highstsolihull",NA
"1924",2011,"Solihull","Highstsolihull",NA
"1925",2011,"Solihull","Highsttowncentresolihull",NA
"1926",2011,"Solihull","Highstreet",NA
"1927",2011,"Solihull","Highstreet",NA
"1928",2011,"Solihull","Highstreet",NA
"1929",2011,"Solihull","Highstreet",NA
"1930",2011,"Solihull","Highstreet",NA
"1931",2011,"Solihull","Highstreet",NA
"1932",2011,"Solihull","Highstreet",NA
"1933",2011,"Solihull","Highstreetsolihull",NA
"1934",2011,"Solihull","Highstreetsolihull",NA
"1935",2011,"Solihull","Highstreetsolihull",NA
"1936",2011,"Solihull","Highstreetsolihull",NA
"1937",2011,"Solihull","Highstreetsolihull",NA
"1938",2011,"Solihull","Highstreetsolihull",NA
"1939",2011,"Solihull","Highstreetsolihull",NA
"1940",2011,"Solihull","Highstreetsolihulltowncentre",NA
"1941",2011,"Solihull","Highstreetsolihullwestmids",NA
"1942",2011,"Solihull","Highfieldroawashwoodheathbirmingham",NA
"1943",2011,"Solihull","Hillfieldparksolihull",NA
"1944",2011,"Solihull","Hobsmoatroadsolihull",NA
"1945",2011,"Solihull","Hoggartshoteldorridge",NA
"1946",2011,"Solihull","Kingfisherdrivesmithswood",NA
"1947",2011,"Solihull","Kittsgreenrdkittsgreenbham",NA
"1948",2011,"Solihull","Kittsgreenroad",NA
"1949",2011,"Solihull","Laburnamavenue",NA
"1950",2011,"Solihull","Lgarena",NA
"1951",2011,"Solihull","Lgarenaneccomplex",NA
"1952",2011,"Solihull","Lgarenanec",NA
"1953",2011,"Solihull","Lgarenaneccomplex",NA
"1954",2011,"Solihull","Lodelane",NA
"1955",2011,"Solihull","Lodelane",NA
"1956",2011,"Solihull","Lodgeroad",NA
"1957",2011,"Solihull","Manorwalksolihull",NA
"1958",2011,"Solihull","Marlenecroft",NA
"1959",2011,"Solihull","Mcdonalds",NA
"1960",2011,"Solihull","Milllane",NA
"1961",2011,"Solihull","Milllanesolihull",NA
"1962",2011,"Solihull","Moordaneavenue",NA
"1963",2011,"Solihull","Moorendavenueoppositewiilowavenuesolihull",NA
"1964",2011,"Solihull","O/SAvaonCroftHouseWincesterDrive",NA
"1965",2011,"Solihull","O/SDepartureterminalBirminghamInternationalAirportSolihull",NA
"1966",2011,"Solihull","O/SGrrenwoodPHHelmswoodDriveChelmsleyWoodSolihull",NA
"1967",2011,"Solihull","o/sLoftnightclubHighStSolihull",NA
"1968",2011,"Solihull","O/SMillLabeentrancetoTouchwoodshoppingcentre",NA
"1969",2011,"Solihull","o/sRedLionEarlswood",NA
"1970",2011,"Solihull","O/SRosiesHighStSolihull",NA
"1971",2011,"Solihull","o/sTheLoftSolihull",NA
"1972",2011,"Solihull","Oscoachhousephherbertroadsolihullwestmidlands",NA
"1973",2011,"Solihull","O'NeillsPoplarrdSolihull",NA
"1974",2011,"Solihull","Osassemblyroomspoplarroad",NA
"1975",2011,"Solihull","Oslgarenaneccomplex",NA
"1976",2011,"Solihull","Oslgarena/NECcomplex",NA
"1977",2011,"Solihull","Outsidetheclockphclocklane",NA
"1978",2011,"Solihull","Outsidewhiteswanstationroadsolihull",NA
"1979",2011,"Solihull","Parkinbelllane",NA
"1980",2011,"Solihull","Parkdaleroadsheldon",NA
"1981",2011,"Solihull","Poplarrdsolihull",NA
"1982",2011,"Solihull","Poplarroad",NA
"1983",2011,"Solihull","Poplarroad",NA
"1984",2011,"Solihull","Poplarroad",NA
"1985",2011,"Solihull","Poplarroad",NA
"1986",2011,"Solihull","Poplarroad",NA
"1987",2011,"Solihull","Poplarroad",NA
"1988",2011,"Solihull","Poplarroad",NA
"1989",2011,"Solihull","Poplarroad",NA
"1990",2011,"Solihull","Poplarroad",NA
"1991",2011,"Solihull","Poplarroad",NA
"1992",2011,"Solihull","Poplarroad",NA
"1993",2011,"Solihull","Poplarroad",NA
"1994",2011,"Solihull","Poplarroad",NA
"1995",2011,"Solihull","Poplarroad",NA
"1996",2011,"Solihull","Poplarroadsolihullwestmidlands",NA
"1997",2011,"Solihull","Poplarroadsolihull",NA
"1998",2011,"Solihull","Poplarroadsolihull",NA
"1999",2011,"Solihull","Poplarroadsolihull",NA
"2000",2011,"Solihull","Poplarroadsolihull",NA
"2001",2011,"Solihull","Poplarroadsolihull",NA
"2002",2011,"Solihull","Poplarroadsolihull",NA
"2003",2011,"Solihull","Poplarroadsolihull",NA
"2004",2011,"Solihull","Poplarroadsolihull",NA
"2005",2011,"Solihull","Poplarroadsolihull",NA
"2006",2011,"Solihull","Poplarwaysolihull",NA
"2007",2011,"Solihull","Poplarwaysolihull",NA
"2008",2011,"Solihull","Rollswooddrivesolihullwestmidlands",NA
"2009",2011,"Solihull","Scolfieldroadkingshurst",NA
"2010",2011,"Solihull","Solihull/StationRoad",NA
"2011",2011,"Solihull","Solihullae",NA
"2012",2011,"Solihull","Solihullhighstreet",NA
"2013",2011,"Solihull","Solihullhospital",NA
"2014",2011,"Solihull","Solihullhospital",NA
"2015",2011,"Solihull","Solihullmoorsfootballclubdamsonparkwaysolihull",NA
"2016",2011,"Solihull","Solihulltowncentre",NA
"2017",2011,"Solihull","Solihulltowncentre",NA
"2018",2011,"Solihull","Solihulltowncentresolihullwestmidlands",NA
"2019",2011,"Solihull","Solihulltowncentre/LodeLane",NA
"2020",2011,"Solihull","Solihulltowncentre/outsideKingsChipShop",NA
"2021",2011,"Solihull","Solihull/PoplarRoad",NA
"2022",2011,"Solihull","Stanleyavenue",NA
"2023",2011,"Solihull","Stationrd",NA
"2024",2011,"Solihull","Stationrdatherbertrdjunction",NA
"2025",2011,"Solihull","Stationrdwithjuctionofherbertrdsolihull",NA
"2026",2011,"Solihull","Stationroad",NA
"2027",2011,"Solihull","Stationroad",NA
"2028",2011,"Solihull","Stationroadsolihull",NA
"2029",2011,"Solihull","Stationroadsolihull",NA
"2030",2011,"Solihull","Stationroadsolihull",NA
"2031",2011,"Solihull","Stationroadsolihull",NA
"2032",2011,"Solihull","Stationroadsolihull",NA
"2033",2011,"Solihull","Stationroadsolihull",NA
"2034",2011,"Solihull","Stationroad/HighStreetSolihull",NA
"2035",2011,"Solihull","Thecrescent",NA
"2036",2011,"Solihull","Thevillagehotelshirley",NA
"2037",2011,"Solihull","Uskwaysmithswoodsolihull",NA
"2038",2011,"Solihull","Warwickrdsolihull",NA
"2039",2011,"Solihull","Warwickrdsolihull",NA
"2040",2011,"Solihull","Warwickrdsolihull",NA
"2041",2011,"Solihull","Warwickroad",NA
"2042",2011,"Solihull","Warwickroad",NA
"2043",2011,"Solihull","Warwickroad",NA
"2044",2011,"Solihull","Warwickroadfsolihull",NA
"2045",2011,"Solihull","Wolastonclose",NA
"2046",2011,"Sandwell","Abbeyroad",NA
"2047",2011,"Sandwell","Albrightroadoldbury",NA
"2048",2011,"Sandwell","Aleanderway",NA
"2049",2011,"Sandwell","Alexandraroadhalesowen",NA
"2050",2011,"Sandwell","Angelsnightclubwestbromwich",NA
"2051",2011,"Sandwell","Angelsphwestbromwich",NA
"2052",2011,"Sandwell","Anitaavenuetividale",NA
"2053",2011,"Sandwell","Astelparkretailcenter",NA
"2054",2011,"Sandwell","Astonstreettipton",NA
"2055",2011,"Sandwell","Atlasgrove",NA
"2056",2011,"Sandwell","Bankstreetwestbromwich",NA
"2057",2011,"Sandwell","Barkerstreet",NA
"2058",2011,"Sandwell","Bearwoodhighst",NA
"2059",2011,"Sandwell","Bearwoodrd",NA
"2060",2011,"Sandwell","Bearwoodroad",NA
"2061",2011,"Sandwell","Bearwoodroadbearwood",NA
"2062",2011,"Sandwell","Bearwoodroadsmethwick",NA
"2063",2011,"Sandwell","Bearwoodroadsmethwick",NA
"2064",2011,"Sandwell","Bearwoodroadsmwthwick",NA
"2065",2011,"Sandwell","Beawoodroad",NA
"2066",2011,"Sandwell","Beechcrescent",NA
"2067",2011,"Sandwell","Beechesroadwestbromwich",NA
"2068",2011,"Sandwell","Bellapizza",NA
"2069",2011,"Sandwell","Beresfordrdoldbury",NA
"2070",2011,"Sandwell","Beresfordrdoldbury",NA
"2071",2011,"Sandwell","Beresfordrdoldbury",NA
"2072",2011,"Sandwell","Billardhallwestbromwich",NA
"2073",2011,"Sandwell","Birchfieldlane",NA
"2074",2011,"Sandwell","Birminghamroadoldbury",NA
"2075",2011,"Sandwell","Birminghamroadoldbury",NA
"2076",2011,"Sandwell","Birminghamroadoldbury",NA
"2077",2011,"Sandwell","Birminghamstoldburywestmidlands",NA
"2078",2011,"Sandwell","Birminhamroadoldbury",NA
"2079",2011,"Sandwell","Brandhallclose",NA
"2080",2011,"Sandwell","Brasshouselane",NA
"2081",2011,"Sandwell","Broadstreet",NA
"2082",2011,"Sandwell","Burnttree",NA
"2083",2011,"Sandwell","Capehillsmethwick",NA
"2084",2011,"Sandwell","Capehillsmethwick",NA
"2085",2011,"Sandwell","Cartersgreenwestbrom",NA
"2086",2011,"Sandwell","Cartersgreenwestbromwich",NA
"2087",2011,"Sandwell","Centralavenuetipton",NA
"2088",2011,"Sandwell","Coopbrandall",NA
"2089",2011,"Sandwell","Dartmouthpark",NA
"2090",2011,"Sandwell","Devonshireroadsmethwick",NA
"2091",2011,"Sandwell","Diallanewestbromwich",NA
"2092",2011,"Sandwell","Diallanewestbromwich",NA
"2093",2011,"Sandwell","Duchessparadewestbromwich",NA
"2094",2011,"Sandwell","Dudleyport",NA
"2095",2011,"Sandwell","Dudleyporttipton",NA
"2096",2011,"Sandwell","Dudleyporttipton",NA
"2097",2011,"Sandwell","Dudleyporttipton",NA
"2098",2011,"Sandwell","Dudleystreet",NA
"2099",2011,"Sandwell","Dudleystreet",NA
"2100",2011,"Sandwell","Dyasavenue",NA
"2101",2011,"Sandwell","Elgarcrescentpensnett",NA
"2102",2011,"Sandwell","Esherroad",NA
"2103",2011,"Sandwell","Fountainlaneoldbury",NA
"2104",2011,"Sandwell","Freetstreetoldbury",NA
"2105",2011,"Sandwell","Freethstreet",NA
"2106",2011,"Sandwell","Galtonbridge",NA
"2107",2011,"Sandwell","Gladstonestreetwestbromwich",NA
"2108",2011,"Sandwell","Goosephwestbromwich",NA
"2109",2011,"Sandwell","Greatbarrhotel",NA
"2110",2011,"Sandwell","Greatbarrhotel",NA
"2111",2011,"Sandwell","Greatbarrhotelgreatbarr",NA
"2112",2011,"Sandwell","Greatbarrhotelgreatbarr",NA
"2113",2011,"Sandwell","Greatbridgestreettipton",NA
"2114",2011,"Sandwell","Haleslanesmethwick",NA
"2115",2011,"Sandwell","Halesowenroad",NA
"2116",2011,"Sandwell","Halesowenroadcradleyheath",NA
"2117",2011,"Sandwell","Halesowenroadcradleyheath",NA
"2118",2011,"Sandwell","Henleyclosetipton",NA
"2119",2011,"Sandwell","Highavenue",NA
"2120",2011,"Sandwell","Highstwestbrom",NA
"2121",2011,"Sandwell","Highstcradleyheath",NA
"2122",2011,"Sandwell","Highstreetgreatbridge",NA
"2123",2011,"Sandwell","Highstreetsmethwick",NA
"2124",2011,"Sandwell","Highstreetsmethwick",NA
"2125",2011,"Sandwell","Highstreetwestbrom",NA
"2126",2011,"Sandwell","Highstreetwestbrom",NA
"2127",2011,"Sandwell","Highstreetwestbromwich",NA
"2128",2011,"Sandwell","Highstreetwestbromwich",NA
"2129",2011,"Sandwell","Highstreetsmethwick",NA
"2130",2011,"Sandwell","Highstreetstourbridge",NA
"2131",2011,"Sandwell","Highstreetstourbridge",NA
"2132",2011,"Sandwell","Highstreetstourbridge",NA
"2133",2011,"Sandwell","Highstreetwestbromwich",NA
"2134",2011,"Sandwell","Highstreetwestbromwich",NA
"2135",2011,"Sandwell","Highstreetwestbromwichoppositewilkinsons",NA
"2136",2011,"Sandwell","Hollylanesmethwick",NA
"2137",2011,"Sandwell","Holyheadroad",NA
"2138",2011,"Sandwell","Holyheadroadhandsworth",NA
"2139",2011,"Sandwell","Hughroad",NA
"2140",2011,"Sandwell","Huntingtreeroad",NA
"2141",2011,"Sandwell","Hydesroad",NA
"2142",2011,"Sandwell","Jct1jct2southboundm5",NA
"2143",2011,"Sandwell","Jervoiselanewestbrom",NA
"2144",2011,"Sandwell","Jervoiselanewestbromwich",NA
"2145",2011,"Sandwell","Jowittslane",NA
"2146",2011,"Sandwell","Karatchi",NA
"2147",2011,"Sandwell","Kingsburyroadtipton",NA
"2148",2011,"Sandwell","Lakesidepiblichsecarpark/",NA
"2149",2011,"Sandwell","Langleymead",NA
"2150",2011,"Sandwell","Ledgendsphtipton",NA
"2151",2011,"Sandwell","Limesroad",NA
"2152",2011,"Sandwell","Lodgeroad",NA
"2153",2011,"Sandwell","Lombardstreet",NA
"2154",2011,"Sandwell","Londonderrylane",NA
"2155",2011,"Sandwell","Longlaneblackheath",NA
"2156",2011,"Sandwell","Longlaneblackheath",NA
"2157",2011,"Sandwell","Lutleyoakhalesowen",NA
"2158",2011,"Sandwell","Marketplacewednesbury",NA
"2159",2011,"Sandwell","Marketplacewednesbury",NA
